BIN,BOROUGH,ZIP,HOUSE_NUM,STREET_NAME,BLOCK,LOT,CONFIRMATION_NUM,REPORTING_YEAR,TANK_NUM,INSPECTION_BY_FIRM,INSPECTION_PERFORMED,INSPECTION_DATE,GI_REQ_INTERNAL_STRUCTURE,GI_RESULT_INTERNAL_STRUCTURE,GI_REQ_EXTERNAL_STRUCTURE,GI_RESULT_EXTERNAL_STRUCTURE,GI_REQ_OVERFLOW_PIPES,GI_RESULT_OVERFLOW_PIPES,GI_REQ_ACCESS_LADDERS,GI_RESULT_ACCESS_LADDERS,GI_REQ_AIR_VENTS,GI_RESULT_AIR_VENTS,GI_REQ_ROOF_ACCESS,GI_RESULT_ROOF_ACCESS,SI_REQ_SEDIMENT,SI_RESULT_SEDIMENT,SI_REQ_BIOLOGICAL_GROWTH,SI_RESULT_BIOLOGICAL_GROWTH,SI_REQ_DEBRIS_INSECTS,SI_RESULT_DEBRIS_INSECTS,SI_REQ_RODENT_BIRD,SI_RESULT_RODENT_BIRD,SAMPLE_COLLECTED,LAB_NAME,NYS_CERTIFIED,ANALYTES,COLIFORM,ECOLI,MEET_STANDARDS,DELETED,LATITUDE,LONGITUDE,COMMUNITY_BOARD,COUNCIL_DISTRICT,CENSUS_TRACT,BBL,NTA,BATCH_DATE
1033124,MANHATTAN,10024,514,WEST END AVENUE,1232,61,WTI7640642619,2020,1,ISSEKS BROS INC,Y,8/6/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.788098,-73.978419,7,6,171,1012320061,Upper West Side,12/20/2024 12:15
1046826,MANHATTAN,10028,1035,Fifth Avenue,1496,71,WTI9717845606,2020,1,Rosenwach Tank Co. LLC,Y,9/14/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.780612,-73.961075,8,4,15001,1014960071,Upper East Side-Carnegie Hill,12/20/2024 12:15
1020335,MANHATTAN,10016,207-215,East 37 Street,918,7,WTI0978955867,2020,1,American Pipe and Tank,Y,12/10/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EBS,Y,B,A,A,,No,40.747473,-73.97635,6,4,78,1009180007,Murray Hill-Kips Bay,12/20/2024 12:15
1041938,MANHATTAN,10065,150,East 61 Street,1395,50,WTI4897957818,2023,1,American Pipe and Tank,Y,10/4/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ebs,Y,B,A,A,,No,40.763319,-73.966912,8,4,11402,1013950050,Upper East Side-Carnegie Hill,12/20/2024 12:15
1022710,MANHATTAN,10019,150,West 51st Street,1003,7501,WTI9283952562,2022,1,Rosenwach Tank Co. LLC,Y,11/21/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.761431,-73.982142,5,4,131,1010037501,Midtown-Midtown South,12/20/2024 12:15
1035256,MANHATTAN,10019,50,Central Park South,1274,7503,WTI5059028304,2020,1,"isseks bros., inc.",Y,7/28/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,Environmental Building Solutions LLC,Y,B,A,A,,No,40.765163,-73.975051,5,4,11201,1012747503,Midtown-Midtown South,12/20/2024 12:15
1001394,MANHATTAN,10007,1,centre street,121,1,WTI8672905375,2021,7,DCAS,Y,12/10/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,N,,,,,,,No,40.713001,-74.004181,1,1,29,1001210001,Chinatown,12/20/2024 12:15
2096620,BRONX,10462,1420,Wood Road,3937,7501,WTI8344624030,2020,1,American Pipe and Tank,Y,11/3/2020,Y,N,Y,A,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EBS,Y,B,A,A,,No,40.835886,-73.862277,9,18,21602,2039377501,Parkchester,12/20/2024 12:15
2091988,BRONX,10455,710,Tinton Ave,2665,1,WTI1209216728,2023,2,American Pipe and Tank,Y,6/15/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EBS,Y,B,A,A,,No,40.816985,-73.90507,1,17,79,2026650001,Melrose South-Mott Haven North,12/20/2024 12:15
1048283,MANHATTAN,10128,108,EAST   91 STREET,1519,67,WTI3185154715,2020,1,Rosenwach Tank Co. LLC,Y,10/22/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL Analytical,Y,B,A,A,Y,No,40.783134,-73.954358,8,4,14802,1015190067,Upper East Side-Carnegie Hill,12/20/2024 12:15
1036230,MANHATTAN,10017,146,East 49th Street,1303,45,WTI0673396820,2021,1,Rosenwach Tank Co. LLC,Y,3/17/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.755673,-73.972377,6,4,92,1013030045,Turtle Bay-East Midtown,12/20/2024 12:15
1035365,MANHATTAN,10017,529,Fifth Avenue,1278,69,WTI8648314222,2021,1,American Pipe and Tank,Y,6/2/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EBS,Y,B,A,A,,No,40.754467,-73.979455,5,4,94,1012780069,Midtown-Midtown South,12/20/2024 12:15
1081419,MANHATTAN,10065,695,Park Ave,1403,1,WTI5935877706,2023,2,American Pipe and Tank,Y,12/20/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ebs,Y,B,A,A,,No,40.768973,-73.965367,8,4,120,1014030001,Upper East Side-Carnegie Hill,12/20/2024 12:15
1051486,MANHATTAN,10029,1200,FIFTH AVENUE,1607,7501,WTI8824220405,2024,1,"ISSEKS BROS., INC.",Y,10/8/2024,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,"ENVIRONMENTAL BUILDING SOLUTIONS, LLC",Y,B,A,A,,No,40.791138,-73.953388,11,8,168,1016077501,East Harlem South,12/20/2024 12:15
1001004,MANHATTAN,10005,60,Wall Street,40,3,WTI8212628367,2023,1,American Pipe and Tank,Y,4/26/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EBS,Y,B,A,A,,No,40.705914,-74.008609,1,1,7,1000400003,Battery Park City-Lower Manhattan,12/20/2024 12:15
2092100,BRONX,10456,1357,Washington Avenue,2901,1,WTI9238269564,2020,2,Rosenwach Tank Co. LLC,Y,9/22/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL Analytical,Y,B,A,A,Y,No,40.834313,-73.905219,3,16,14701,2029010001,Claremont-Bathgate,12/20/2024 12:15
1036912,MANHATTAN,10022,157,East 57th Street,1312,33,WTI5580982048,2022,1,Rosenwach Tank Co. LLC,Y,6/13/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.760693,-73.968552,6,4,11203,1013120033,Turtle Bay-East Midtown,12/20/2024 12:15
1036195,MANHATTAN,10017,730,Third Avenue,1300,33,WTI1999884737,2021,1,Rosenwach Tank Co. LLC,Y,7/28/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.753104,-73.972757,6,4,92,1013000033,Turtle Bay-East Midtown,12/20/2024 12:15
1089803,MANHATTAN,10017,345,EAST 46 STREET,1339,7502,WTI0468932371,2021,1,ISSEKS BROS INC,Y,3/16/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.751926,-73.96926,6,4,90,1013397502,Turtle Bay-East Midtown,12/20/2024 12:15
1047413,MANHATTAN,10128,1136,5 AVENUE,1506,69,WTI4989501611,2020,2,Rosenwach Tank Co. LLC,Y,8/6/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL Analytical,Y,B,A,A,Y,No,40.787019,-73.956399,8,4,16001,1015060069,Upper East Side-Carnegie Hill,12/20/2024 12:15
1026882,MANHATTAN,10019,457,West 57th Street,1067,8,WTI0777322790,2021,1,Rosenwach Tank Co. LLC,Y,8/4/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.768585,-73.987271,4,3,139,1010670008,Clinton,12/20/2024 12:15
1043990,MANHATTAN,10021,215,East 73rd Street,1428,9,WTI5482555055,2023,1,Rosenwach Tank Co. LLC,Y,6/13/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.770203,-73.959543,8,4,126,1014280009,Lenox Hill-Roosevelt Island,12/20/2024 12:15
2092475,BRONX,10463,3845,SEDGWICK AVENUE,3263,235,WTI1455659678,2020,1,Rosenwach Tank Co. LLC,Y,11/18/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL Analytical,Y,B,A,A,Y,No,40.882548,-73.895379,8,11,279,2032630235,Van Cortlandt Village,12/20/2024 12:15
2083422,BRONX,10463,3135,Johnson Avenue,5739,257,WTI4198549272,2023,1,"ISSEKS BROS., INC.",Y,10/24/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,"ENVIRONMENTAL BUILDING SOLUTIONS, LLC",Y,B,A,A,,No,40.882613,-73.910806,8,11,297,2057390257,Spuyten Duyvil-Kingsbridge,12/20/2024 12:15
1015446,MANHATTAN,10011,22,WEST 19 STREET,820,26,WTI7297917310,2020,2,ISSEKS BROS INC,Y,12/12/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.73948,-73.992332,5,3,54,1008200026,Hudson Yards-Chelsea-Flatiron-Union Square,12/20/2024 12:15
3058257,BROOKLYN,11201,175,Willoughby Street,2061,80,WTI0569080858,2022,1,American Pipe and Tank,Y,10/11/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ebs,Y,B,A,A,,No,40.692008,-73.981104,2,35,31,3020610080,Fort Greene,12/20/2024 12:15
1015394,MANHATTAN,10011,114,Fifth Avenue,818,51,WTI6848922329,2022,1,Rosenwach Tank Co. LLC,Y,11/19/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.737696,-73.992397,5,3,54,1008180051,Hudson Yards-Chelsea-Flatiron-Union Square,12/20/2024 12:15
1048412,MANHATTAN,10128,1199,PARK AVENUE,1523,1,WTI9921390694,2020,1,ISSEKS BROS INC,Y,5/11/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.785338,-73.953424,8,4,15801,1015230001,Upper East Side-Carnegie Hill,12/20/2024 12:15
1085694,MANHATTAN,10016,540,1st Avenue,962,108,WTI2438020759,2021,2,American Pipe and Tank,Y,12/7/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ebs,Y,B,A,A,,No,40.742066,-73.974757,6,4,62,1009620108,Murray Hill-Kips Bay,12/20/2024 12:15
1043975,MANHATTAN,10021,230,EAST 73 STREET,1427,30,WTI0677174478,2021,1,ISSEKS BROS INC,Y,10/28/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.770079,-73.959298,8,4,126,1014270030,Lenox Hill-Roosevelt Island,12/20/2024 12:15
